roll,pitch,yaw, gyro_x, gyro_y, gyro_z, accel_x, accel_y, accel_z, EMG0, EMG1, EMG2, EMG3, EMG4, EMG5, EMG6, EMG7, time
-1.82062,-1.10034,-1.51492,-165.375,99.625,-125.125,1.99023,-0.203125,-0.31543,-1,-1,-2,1,3,-4,-11,-5,688
-1.84159,-1.17445,-1.63465,-160.375,107.375,-74.3125,1.25488,-0.813965,-0.565918,-2,-2,-1,-3,-2,1,3,-1,706
-1.82505,-1.19152,-1.68706,-85.625,89.5,-57.5625,0.859375,-0.703125,-0.426758,-2,-1,1,-2,1,0,-4,0,723
-1.82505,-1.19152,-1.68706,-85.625,89.5,-57.5625,0.859375,-0.703125,-0.426758,-1,-2,2,-2,3,-4,-2,-4,739
-1.82227,-1.20157,-1.70362,-29.625,48.4375,-41.8125,0.526855,-0.472656,-0.427734,1,-1,2,1,-1,-6,-3,-2,757
-1.84742,-1.20231,-1.68512,-12.8125,9,-19.5625,0.210938,-0.277344,-0.444824,1,1,2,1,0,-3,-4,-3,774
-1.88775,-1.19709,-1.65096,-15.3125,-6.3125,-11.25,-0.0668945,-0.198242,-0.487305,-3,-4,-2,-2,-5,-2,-7,-4,791
-1.93172,-1.18889,-1.61511,-18.75,-5.9375,-13.9375,-0.273926,-0.269531,-0.556152,4,-2,0,-1,-11,-4,12,7,809
-1.96933,-1.17451,-1.58641,-18.875,0.6875,-8.5625,-0.394531,-0.408691,-0.65625,-5,-3,-3,-2,-2,0,-11,-3,826
-2.00204,-1.15344,-1.55786,-5.8125,-1.75,2.75,-0.294922,-0.501465,-0.767578,1,-2,-2,-3,-1,0,-8,-1,843
-2.00204,-1.15344,-1.55786,-5.8125,-1.75,2.75,-0.294922,-0.501465,-0.767578,-7,-1,2,-2,2,1,-16,-3,860
-2.06528,-1.05171,-1.44794,73.8125,-53.8125,56.875,0.182129,-0.654297,-0.854492,2,-2,-6,-3,2,6,10,0,912
-2.05821,-0.998767,-1.42679,79.4375,-66.8125,85.9375,0.449707,-0.823242,-0.671387,-15,2,-3,0,-10,-1,-2,-5,929
-2.04467,-0.971969,-1.40856,84.75,-64.1875,65,1.76709,-0.900391,-0.506836,10,-4,5,-3,8,2,-24,-1,946
-2.01763,-0.92916,-1.38781,125.688,-85.4375,94.6875,2.74805,-0.957031,-0.342773,-18,-5,-2,-5,10,-12,-17,-8,963
-2.01763,-0.92916,-1.38781,125.688,-85.4375,94.6875,2.74805,-0.957031,-0.342773,8,1,1,12,9,7,18,2,980
-1.97297,-0.774563,-1.31243,157.25,-159.063,185.875,2.60645,-1.55566,0.134766,8,-3,-6,-10,-8,4,34,3,998
-1.97297,-0.774563,-1.31243,157.25,-159.063,185.875,2.60645,-1.55566,0.134766,5,3,1,1,11,4,5,-1,1015
-1.95302,-0.699582,-1.2872,105.75,-131.688,178.188,2.27344,-1.38867,-0.0932617,-6,-3,-2,0,9,0,-16,-3,1032
-1.95302,-0.699582,-1.2872,105.75,-131.688,178.188,2.27344,-1.38867,-0.0932617,-6,-3,-2,0,9,0,-16,-3,1049
-1.93333,-0.58473,-1.24559,62.6875,-111,133.125,2.1123,-0.474121,-0.00878906,1,-2,1,1,-2,1,15,-1,1066
-1.92822,-0.528618,-1.2205,52.8125,-113.875,129.25,1.89893,-0.129883,-0.0419922,1,0,-1,-3,-6,0,4,-1,1083
-1.92822,-0.528618,-1.2205,52.8125,-113.875,129.25,1.89893,-0.129883,-0.0419922,0,1,-2,-2,-1,-1,-6,-3,1100
-1.92275,-0.475997,-1.19232,53.6875,-127.438,138.125,1.47021,0.0493164,0.0522461,-2,1,-1,0,-3,-4,-3,0,1117
-1.91662,-0.423639,-1.15998,56.6875,-136.063,128.875,1.06201,0.097168,0.0961914,-2,-1,1,-1,4,2,-5,0,1135
-1.91002,-0.377608,-1.12453,57.3125,-136.938,104.688,0.73877,0.121582,0.101563,-6,0,0,-1,-3,-1,-3,-2,1152
-1.89924,-0.337085,-1.08959,64.0625,-130.375,86.5,0.422363,0.192871,0.188965,0,-2,0,-3,-1,0,2,-1,1169
-1.85706,-0.28153,-1.0364,73.75,-82.5,44.125,-0.0922852,0.515137,0.438965,2,0,-2,-2,-6,1,9,-3,1218
-1.82758,-0.274408,-1.0255,68.25,-42.0625,11.6875,-0.19043,0.68457,0.574707,0,-2,0,-1,-4,-2,-5,1,1234
-1.80454,-0.284572,-1.02822,43.625,6.875,-20.375,-0.187012,0.948242,0.549316,0,-1,2,-1,-5,-1,9,1,1251
-1.7955,-0.308011,-1.04022,0.5625,41.1875,-53.3125,-0.230957,0.92627,0.455566,3,-2,1,0,-7,-2,6,2,1267
-1.8023,-0.350627,-1.0559,-48.8125,60.25,-92.0625,-0.0136719,0.769531,0.420898,3,-2,1,0,-7,-2,6,2,1284
-1.822,-0.404539,-1.07589,-79.6875,84.625,-126,0.349609,0.894043,0.385254,1,3,3,-9,-8,1,25,2,1301
-1.822,-0.404539,-1.07589,-79.6875,84.625,-126,0.349609,0.894043,0.385254,5,-3,-6,-3,-9,-2,5,-2,1318
-1.84304,-0.467183,-1.10322,-94.8125,111.125,-140.75,0.500488,0.886719,0.3125,0,3,2,7,18,-1,-21,1,1335
-1.88285,-0.542971,-1.13564,-158.875,140.438,-184.688,1.58154,0.466309,-0.0170898,-8,6,12,15,13,6,-43,-4,1352
-1.92003,-0.655796,-1.18442,-185.125,214.125,-268.5,3.14844,-0.296387,-0.220703,3,0,-6,-5,-7,5,19,0,1369
-1.94246,-0.766047,-1.23913,-167.25,223.25,-254.313,3.33301,-1.26416,0.0932617,-8,-1,-6,-6,-13,-2,8,-25,1386
-1.91883,-0.864391,-1.29845,-56.4375,208.375,-223,3.79834,-1.06934,-0.241211,28,1,4,1,2,2,26,25,1403
-1.87809,-0.954042,-1.36846,-42.5,199.813,-203.5,3.27832,-0.802734,-0.37207,-11,-3,-7,-1,3,3,-20,-15,1420
-1.87809,-0.954042,-1.36846,-42.5,199.813,-203.5,3.27832,-0.802734,-0.37207,-4,-2,-2,0,-3,-10,-4,-1,1437
-1.84226,-1.03334,-1.43988,-68.25,171.688,-185.813,2.75439,-0.516602,-0.402344,-1,2,4,4,1,1,2,5,1454
-1.84226,-1.03334,-1.43988,-68.25,171.688,-185.813,2.75439,-0.516602,-0.402344,-1,2,4,4,1,1,2,5,1470
-1.83972,-1.24885,-1.69079,-117.188,78.875,-71.5625,0.869141,-0.762695,-0.539551,-1,-2,0,-2,0,-2,-2,3,1534
-1.84466,-1.24934,-1.70631,-48.5625,50.4375,-34.75,0.478027,-0.708496,-0.595703,0,1,2,1,2,-1,-6,-1,1552
-1.85263,-1.23683,-1.69963,3.375,19.0625,-3.5,0.149414,-0.602539,-0.546387,1,-3,0,-2,-1,-1,3,-2,1568
-1.86984,-1.22051,-1.67523,27.0625,1.9375,6.75,-0.0600586,-0.467773,-0.580078,0,-2,-3,0,-2,-2,2,0,1586
-1.90903,-1.2039,-1.63158,16.5625,-12.0625,-0.625,-0.239258,-0.415039,-0.658203,-1,-2,0,-1,-2,-2,-1,-4,1603
-1.90903,-1.2039,-1.63158,16.5625,-12.0625,-0.625,-0.239258,-0.415039,-0.658203,-2,0,-2,-1,1,-2,-5,-1,1619
-1.96399,-1.18222,-1.57603,6.375,-20.5625,-3.8125,-0.35791,-0.512695,-0.836426,0,-3,-1,-2,2,3,10,17,1636
-2.01302,-1.1489,-1.52264,18,-24.4375,13.125,-0.282715,-0.674316,-1.03955,0,-1,0,-2,-8,-5,-4,-8,1653
-2.04509,-1.10679,-1.48377,28.625,-29.75,45,0.00585938,-0.68457,-1.06641,-3,-2,2,0,0,1,2,-8,1670
-2.0657,-1.06193,-1.44995,46.25,-46.75,68.5,0.228027,-0.523438,-0.931641,4,-1,0,-5,-12,2,28,2,1687
-2.06958,-1.0141,-1.42338,66.625,-66.25,85.3125,0.404785,-0.507324,-0.670898,-2,-2,5,-1,1,7,-7,-2,1704
-2.05022,-0.971576,-1.41846,71.5,-52.4375,96.375,0.993164,-0.736328,-0.507324,3,0,-3,5,2,-1,23,7,1720
-2.05022,-0.971576,-1.41846,71.5,-52.4375,96.375,0.993164,-0.736328,-0.507324,-13,-3,-7,-1,-5,-8,-35,-12,1737
-2.0456,-0.930631,-1.40045,55.625,-80.75,90.25,2.30762,-0.999023,-0.397461,-3,3,6,6,15,3,10,5,1754
-2.0271,-0.858025,-1.37467,109.875,-134.5,165.188,2.97803,-0.969727,-0.193359,18,1,-1,-3,6,5,24,3,1771
-1.99793,-0.76711,-1.32469,188.25,-200.875,193.625,3.28418,-1.34473,0.154297,13,-2,-8,1,-8,-2,25,6,1789
-1.89808,-0.440848,-1.21553,49.1875,-119,177.313,2.0835,-0.199707,0.00390625,-4,-3,0,-4,-1,-2,-6,-2,1870
-1.89317,-0.373242,-1.1963,35.625,-109.813,167.563,1.85303,0.0996094,0.0522461,-4,-2,-1,-2,-1,-1,4,2,1887
-1.88655,-0.313522,-1.17499,37.9375,-116.25,166.25,1.3667,0.148438,0.146484,-2,0,-1,-1,7,0,-2,-3,1904
-1.87765,-0.256259,-1.14749,46.1875,-127.188,148.125,0.889648,0.213379,0.128418,-1,0,-2,0,-7,-4,-2,-1,1922
-1.87765,-0.256259,-1.14749,46.1875,-127.188,148.125,0.889648,0.213379,0.128418,1,-1,0,-1,-2,-1,-3,-1,1938
-1.86671,-0.207521,-1.11732,50.1875,-125.313,117.625,0.516602,0.27002,0.157227,0,-3,-1,-1,-2,-1,-3,-1,1955
-1.85016,-0.168549,-1.08743,60.875,-113.938,87.625,0.195801,0.430664,0.268555,0,0,2,-1,-4,-1,9,2,1973
-1.82477,-0.14536,-1.06261,71.375,-89.5,53.3125,0.0166016,0.720215,0.379395,1,-2,1,0,-5,1,2,0,1989
-1.80464,-0.136199,-1.04784,46.9375,-49.625,15.3125,-0.149902,1.06885,0.51123,-3,-1,-2,-3,-2,-1,-1,-1,2007
-1.79647,-0.14472,-1.04539,5.625,-3.25,-28.1875,-0.230469,1.26416,0.579102,-4,-1,0,-2,-2,0,-1,1,2024
-1.80627,-0.173997,-1.04889,-41.9375,25.5625,-74.5625,-0.137207,1.15967,0.472656,1,1,0,8,8,1,-27,-4,2041
-1.80627,-0.173997,-1.04889,-41.9375,25.5625,-74.5625,-0.137207,1.15967,0.472656,9,-6,-2,-11,-11,3,44,8,2059
-1.83252,-0.222033,-1.05827,-83.0625,57.1875,-121,0.147461,0.995605,0.416016,-12,-1,-2,-8,0,1,-2,-1,2076
-1.86549,-0.288755,-1.07502,-107.688,94.125,-160.5,0.371094,0.946289,0.357422,-3,-2,-2,9,19,1,-29,-4,2093
-1.90852,-0.373595,-1.09673,-142.5,127.5,-198.5,0.648438,0.72168,0.183594,-13,8,-6,-8,-17,-1,9,1,2110
-1.96492,-0.482297,-1.12526,-195.625,181,-264.75,2.27686,0.431641,-0.0800781,-17,-6,-2,-9,-26,-4,-7,-3,2128
-1.99305,-0.844076,-1.26104,-27.6875,221.313,-240.625,3.58105,-1.06543,-0.17041,0,5,1,3,4,-4,-9,-3,2204
-1.90867,-1.01694,-1.38807,-44.9375,177.188,-173.688,2.82422,-0.325684,-0.230469,8,0,-2,-1,4,8,7,2,2221
-1.90867,-1.01694,-1.38807,-44.9375,177.188,-173.688,2.82422,-0.325684,-0.230469,-3,-1,-3,-1,-8,-4,4,-4,2238
-1.90347,-1.08897,-1.4472,-130.313,145.75,-153.938,2.32471,-0.279297,-0.285156,-3,-2,0,-1,-2,-5,-2,-4,2255
-1.92614,-1.14676,-1.50108,-202.688,121.75,-127.438,1.75732,-0.360352,-0.397949,-1,-1,0,0,-3,-1,9,1,2272
-1.95117,-1.18751,-1.55006,-198.813,98.25,-93.5,1.02393,-0.65625,-0.492188,3,-1,1,-2,6,4,4,-4,2288
-1.97093,-1.20824,-1.5844,-146.938,63.4375,-48.1875,0.627441,-0.625,-0.560547,-7,0,-1,-1,-1,0,-1,-11,2305
-1.97093,-1.20824,-1.5844,-146.938,63.4375,-48.1875,0.627441,-0.625,-0.560547,1,0,1,-2,-1,-4,-8,2,2322
-1.99687,-1.2073,-1.58999,-80.4375,39.8125,-20.1875,0.434082,-0.523438,-0.625977,1,-2,-1,-1,-2,-2,4,2,2339
-2.01824,-1.18867,-1.57812,-20.75,8.0625,9.6875,0.197754,-0.583496,-0.683105,-1,-3,1,-1,0,0,1,-3,2356
-2.0311,-1.1538,-1.55358,38.125,-22,36.5,-0.0385742,-0.646484,-0.721191,-6,-3,-1,-1,-2,-3,-1,-9,2374
-2.04374,-1.11502,-1.51668,72,-37.875,36.1875,-0.284668,-0.577637,-0.762695,-4,-2,0,-1,-3,-3,-5,-3,2392
-2.0639,-1.07762,-1.47128,74.125,-43.6875,22.1875,-0.405273,-0.565918,-0.858398,-8,0,-2,1,1,-3,-14,-3,2410
-2.08181,-1.03728,-1.43105,67.8125,-41.5,27.4375,-0.225586,-0.67627,-0.987793,-1,-3,-4,-1,-2,0,-3,2,2427
-2.08181,-1.03728,-1.43105,67.8125,-41.5,27.4375,-0.225586,-0.67627,-0.987793,2,-3,2,1,-1,0,7,0,2444
-2.09566,-0.989527,-1.39965,59.6875,-49.9375,64.8125,0.0678711,-0.57666,-1.02979,-4,-3,-3,-2,-6,-4,-6,-2,2461
-2.0366,-0.800836,-1.3885,73,-91.6875,127.313,2.54541,-0.78418,-0.200195,-6,-2,4,-3,-2,6,9,2,2523
-2.0366,-0.800836,-1.3885,73,-91.6875,127.313,2.54541,-0.78418,-0.200195,3,-10,-6,-1,0,4,15,-1,2541
-2.00542,-0.714778,-1.36106,143.938,-159.125,197.375,2.80127,-1.00537,0.00634766,4,-5,-9,-5,-11,1,42,10,2558
-1.95542,-0.610863,-1.31411,226,-216.188,231.188,3.16113,-1.17773,0.230957,4,-5,-9,-5,-11,1,42,10,2574
-1.90044,-0.509157,-1.27419,218.5,-193.063,239.563,2.99805,-1.26416,0.106934,1,-2,-1,0,3,-5,-9,-3,2591
-1.87867,-0.419588,-1.24459,100.5,-152.75,220,2.41943,-0.376465,0.397949,-4,0,-7,-4,3,3,-16,-7,2608
-1.86698,-0.341954,-1.21794,61.9375,-133.875,191.125,2.15332,-0.217773,0.15918,1,-3,-4,-1,-11,-5,1,-2,2625
-1.87255,-0.269705,-1.19475,3.8125,-121.688,179.125,2.06641,-0.0703125,0.081543,-1,-2,-1,1,-8,-4,5,-6,2642
-1.87255,-0.269705,-1.19475,3.8125,-121.688,179.125,2.06641,-0.0703125,0.081543,-1,-2,-4,-2,0,-1,-5,-1,2659
-1.88192,-0.209452,-1.17065,-13.0625,-123.813,167.438,1.42236,0.0126953,0.161133,-1,-2,-4,-2,0,-1,-5,-1,2675
-1.88108,-0.148701,-1.13841,16.0625,-145.5,153.875,0.980469,0.108398,0.180664,3,0,-1,0,-3,-4,5,-1,2692
-1.88108,-0.148701,-1.13841,16.0625,-145.5,153.875,0.980469,0.108398,0.180664,0,-1,0,-1,1,0,-1,0,2709
-1.85083,-0.0531547,-1.0729,57,-123.938,105.875,0.62207,0.529785,0.192871,1,-1,-1,-1,0,1,-1,-1,2726
-1.85083,-0.0531547,-1.0729,57,-123.938,105.875,0.62207,0.529785,0.192871,-3,-3,1,-2,2,0,-3,-1,2743
-1.82889,-0.0231072,-1.04871,55.25,-93.5625,77.25,0.182617,0.669922,0.333984,-3,-3,1,-2,2,0,-3,-1,2760
-1.80651,-0.00216457,-1.02692,44.8125,-73.5,35.9375,-0.104004,0.736816,0.479492,-4,1,0,2,3,1,4,-2,2778
-1.8199,-0.0709141,-1.02295,-82.5,68.25,-117.813,0.112793,1.07227,0.416016,-14,-12,-2,-7,-10,-6,15,2,2873
-1.89028,-0.230262,-1.0703,-129.625,147.313,-213.938,1.05811,0.591309,-0.0112305,-3,7,-2,-4,-2,-3,-18,-1,2890
-1.94383,-0.349061,-1.10075,-178,193.938,-292.125,3.67334,-0.0175781,-0.432129,-31,-9,-4,-3,-19,-10,-20,-5,2907
-1.97987,-0.47532,-1.14928,-159.688,256.625,-286.5,3.13281,-1,-0.119141,-14,1,-8,-10,1,9,-3,-2,2925
-1.98491,-0.589882,-1.18966,-73.25,222.875,-260.938,3.646,-1.09668,0.0444336,8,-3,-8,1,-1,-3,5,-2,2942
-1.98491,-0.589882,-1.18966,-73.25,222.875,-260.938,3.646,-1.09668,0.0444336,12,6,1,0,-1,-2,3,3,2959
-1.96112,-0.693948,-1.23644,-12.6875,215.938,-232.625,3.28369,-0.914551,-0.339844,-8,-1,-2,-2,1,4,6,-1,2976
-1.93197,-0.785072,-1.2849,-9.625,190.938,-205,3.0083,-0.517578,-0.205078,2,4,1,5,6,1,-3,-2,2993
-1.92306,-0.865273,-1.32918,-68,161.125,-185.688,2.52393,-0.219238,-0.274902,6,2,0,2,-2,0,2,4,3010
-1.92306,-0.865273,-1.32918,-68,161.125,-185.688,2.52393,-0.219238,-0.274902,-5,-1,1,-1,9,4,-3,-4,3027
-1.96063,-0.941568,-1.36512,-185.75,136.438,-163.188,2.08984,-0.141113,-0.365234,3,0,-1,2,-4,-6,2,-4,3044
-2.01558,-0.996104,-1.3948,-226.75,107.875,-120.375,1.38721,-0.596191,-0.413086,0,-1,1,-3,2,0,-2,-1,3061
-2.05632,-1.03169,-1.42265,-183.125,87.125,-76.0625,0.859375,-0.714844,-0.516602,3,0,1,-2,2,4,2,9,3077
-2.07945,-1.05436,-1.44383,-117.938,65,-50.0625,0.571289,-0.761719,-0.620605,-3,-2,0,-2,-2,-3,-4,0,3095
-2.10002,-1.0522,-1.44778,-59.0625,37.125,-23.125,0.281738,-0.650391,-0.675293,1,-1,0,-1,-3,-2,0,-3,3112
-2.10768,-1.02954,-1.43994,6.75,0.875,10.125,0.0102539,-0.672363,-0.727539,3,0,-1,-1,8,10,7,8,3129
-2.12518,-0.8613,-1.34282,54.75,-47.75,64.5625,0.186523,-0.647949,-0.952148,-4,-2,-3,-1,-3,-2,-7,-8,3203
-2.12518,-0.8613,-1.34282,54.75,-47.75,64.5625,0.186523,-0.647949,-0.952148,5,2,4,6,14,-1,-8,3,3221
-2.12085,-0.816119,-1.33574,49.8125,-47.875,97.375,0.375488,-0.429199,-0.805664,7,0,3,5,26,-21,-12,6,3238
-2.10593,-0.769828,-1.342,31.4375,-55.0625,118.938,0.459473,-0.48291,-0.457031,1,-3,3,-2,-14,1,8,2,3255
-2.09041,-0.730788,-1.35121,25.625,-44.3125,112.313,1.23438,-0.675293,-0.289551,-13,-6,-14,-8,6,0,-25,-2,3271
-2.06893,-0.680582,-1.34426,74.5,-83.125,118.25,2.61572,-0.71582,-0.196289,-22,-5,1,0,-14,2,-18,-8,3288
-2.03315,-0.597231,-1.32522,135.25,-149.563,191.813,2.60449,-1.00146,-0.0751953,5,1,-3,-10,-15,-9,11,-5,3305
-2.03315,-0.597231,-1.32522,135.25,-149.563,191.813,2.60449,-1.00146,-0.0751953,-3,-2,-2,-6,-5,15,26,4,3322
-1.97761,-0.493191,-1.28665,216.313,-211.375,230.875,3.13135,-1.25928,0.30127,12,4,-4,2,8,10,3,5,3339
-1.92768,-0.397626,-1.25084,187.5,-188.5,220,2.94189,-1.41992,-0.0742188,12,4,-4,2,8,10,3,5,3356
-1.91679,-0.309765,-1.22503,56.5625,-151.75,212.375,2.29688,-0.499023,0.387695,5,-1,-2,1,-2,-10,-9,-3,3373
-1.90514,-0.228689,-1.19736,54.6875,-149.813,193.75,2.15625,-0.378418,0.165527,-3,-2,-2,-1,15,13,-11,-4,3390
-1.90637,-0.155667,-1.17323,9.625,-133.063,174.938,2.00049,-0.0356445,0.0756836,-4,-2,-3,-3,-2,0,-6,-4,3407
-1.90952,-0.0922401,-1.15024,-3.4375,-130.125,173.75,1.45703,0.139648,0.17334,2,-1,-3,2,1,-2,-1,-1,3425
-1.90547,-0.0296817,-1.12423,13.1875,-135.563,161.188,1.0249,0.0561523,0.180176,-3,-12,-4,0,3,-2,-3,-2,3443
-1.90547,-0.0296817,-1.12423,13.1875,-135.563,161.188,1.0249,0.0561523,0.180176,-5,1,0,-1,-4,-3,-5,-2,3458
-1.85484,0.109881,-1.04276,38.8125,-95.9375,91.125,0.269043,0.614746,0.310547,-2,0,1,0,-9,-1,-6,-1,3524
-1.81905,0.152804,-1.01022,14.25,-36.125,9.0625,-0.193359,0.889648,0.625488,-2,-1,-4,-4,-2,0,5,2,3542
-1.81905,0.152804,-1.01022,14.25,-36.125,9.0625,-0.193359,0.889648,0.625488,6,-2,-1,0,2,-1,-3,0,3557
-1.81341,0.151828,-1.00758,-8.6875,2.8125,-27,-0.19873,0.975098,0.608398,-2,-7,-3,-3,-4,-3,-8,-2,3573
-1.81963,0.129498,-1.01772,-34.375,49.4375,-66.5625,-0.0454102,0.983398,0.568359,2,0,-4,1,1,3,2,0,3590
-1.84206,0.0834549,-1.04052,-60.1875,96.75,-109.625,0.157715,1.00684,0.460449,3,5,2,-2,-9,-3,4,-3,3607
-1.87304,0.0182475,-1.07042,-84.8125,133.375,-149.875,0.330566,0.944824,0.313477,5,-7,-6,-7,13,3,-5,-2,3624
-1.87304,0.0182475,-1.07042,-84.8125,133.375,-149.875,0.330566,0.944824,0.313477,-3,-3,3,-1,0,-8,-4,1,3641
-1.91724,-0.067508,-1.10561,-125.5,169.563,-188.313,0.738281,0.694336,0.0532227,-3,-1,1,-7,-13,2,13,4,3658
-1.96476,-0.182967,-1.14635,-151,228.063,-266.813,3.20996,0.333008,-0.318848,7,8,0,-2,8,7,-7,1,3675
-2.00297,-0.31438,-1.20464,-151.063,300.438,-280.188,2.98389,-1.00781,-0.202637,5,-4,-10,-9,6,10,11,-1,3692
-2.02674,-0.43821,-1.25249,-118.25,267.625,-265.938,3.74121,-1.08789,0.0214844,-1,-3,-6,3,4,-3,-7,-4,3710
-2.02674,-0.43821,-1.25249,-118.25,267.625,-265.938,3.74121,-1.08789,0.0214844,5,1,0,-5,-14,-3,20,0,3727
-2.02674,-0.43821,-1.25249,-118.25,267.625,-265.938,3.74121,-1.08789,0.0214844,5,1,0,-5,-14,-3,20,0,3744
-1.97663,-0.650891,-1.33651,9.75,203.375,-221,3.1875,-0.679688,-0.256348,-5,-3,0,4,0,-6,4,2,3761
-1.96601,-0.735876,-1.37112,-33.3125,165.188,-194.75,2.61963,-0.364746,-0.29541,-5,-3,0,4,0,-6,4,2,3779
-2.13284,-0.920841,-1.40927,-197.438,72.5625,-92.1875,0.962402,-0.765137,-0.462402,-1,-2,2,-3,6,1,1,-2,3835
-2.16393,-0.949234,-1.42795,-133,75.9375,-59.0625,0.558594,-0.888672,-0.560547,-5,-1,1,-2,-1,2,1,-4,3853
-2.16968,-0.951271,-1.44254,-49.4375,47.625,-28.375,0.247559,-0.798828,-0.543945,1,-2,0,0,-3,-3,-2,-2,3871
-2.16409,-0.935042,-1.44405,17.9375,11.875,2.0625,0.0380859,-0.697266,-0.64502,2,-2,1,0,0,-4,-3,0,3888
-2.15324,-0.90559,-1.4369,58.0625,-14.875,25,-0.148438,-0.611816,-0.70459,0,-3,1,-1,1,3,15,-1,3906
-2.15324,-0.90559,-1.4369,58.0625,-14.875,25,-0.148438,-0.611816,-0.70459,0,-3,1,-1,1,3,15,-1,3923
-2.1499,-0.873,-1.41589,74.375,-30.9375,19.0625,-0.262207,-0.547363,-0.846191,0,-3,-2,-2,-1,-1,4,4,3941
-2.15528,-0.833656,-1.38749,68.875,-44.5625,19.875,-0.282715,-0.674316,-1.04395,-2,-1,1,-1,-4,-2,-11,-3,3958
-2.15792,-0.789108,-1.36702,61.3125,-44.75,43.9375,-0.0419922,-0.783691,-1.16016,-3,-2,-1,-2,-4,-3,0,-4,3975
-2.15454,-0.741645,-1.35892,51.375,-47.3125,85.9375,0.265137,-0.635742,-1.02588,-6,-2,-2,-1,5,0,-4,-2,3992
-2.1373,-0.69276,-1.36436,43,-61.6875,122.063,0.338867,-0.533203,-0.655273,-3,0,5,5,3,-4,-2,-2,4009
-2.12231,-0.644029,-1.36856,36.0625,-67.0625,126.438,0.864258,-0.69043,-0.495605,8,-2,5,2,-9,7,33,5,4027
-2.11087,-0.592054,-1.35872,49.375,-97.0625,115.25,2.43701,-0.83252,-0.365723,7,-4,-6,-13,-14,-1,26,5,4044
-2.11087,-0.592054,-1.35872,49.375,-97.0625,115.25,2.43701,-0.83252,-0.365723,25,11,4,-1,8,2,-15,-2,4061
-2.08189,-0.507477,-1.34784,99.25,-145,196.188,2.82178,-0.816406,-0.125488,-4,-1,-12,0,10,5,11,1,4078
-2.03517,-0.40342,-1.3134,177.688,-218.063,222,3.13916,-1.34521,0.220703,-17,-5,-8,-4,7,-5,-27,-1,4094
