roll,pitch,yaw, gyro_x, gyro_y, gyro_z, accel_x, accel_y, accel_z, EMG0, EMG1, EMG2, EMG3, EMG4, EMG5, EMG6, EMG7, time
-0.266011,-1.34387,-1.77078,-57.0625,47.8125,-49.5,0.351563,-0.440918,-0.503418,-7,-1,-4,-8,0,-1,-8,0,1471
-0.270185,-1.34258,-1.77051,-0.6875,45.75,-33.6875,0.112305,-0.529297,-0.605469,0,-2,0,-15,1,5,8,-3,1488
-0.287728,-1.34425,-1.74003,46.875,34.125,-23,-0.123535,-0.600586,-0.684082,-6,-1,-6,-8,-2,-6,-14,-21,1506
-0.287728,-1.34425,-1.74003,46.875,34.125,-23,-0.123535,-0.600586,-0.684082,-3,-2,1,-2,-1,1,1,1,1523
-0.31647,-1.35477,-1.68835,73.125,13.3125,-21.9375,-0.22998,-0.645508,-0.83252,-3,-1,-4,-5,-1,-5,-14,-11,1540
-0.411972,-1.37464,-1.57654,53.9375,-15.6875,-2.375,-0.090332,-0.652344,-0.902344,-7,-1,-2,2,-1,6,-6,0,1557
-0.621672,-1.39365,-1.35563,36.4375,-33.6875,27.875,0.144531,-0.723633,-1.02246,-6,-2,-2,-3,-4,-6,-11,-1,1574
-0.621672,-1.39365,-1.35563,36.4375,-33.6875,27.875,0.144531,-0.723633,-1.02246,3,-1,1,-9,-6,-1,6,-3,1591
-1.12689,-1.37152,-0.829846,24.0625,-34.6875,89.0625,0.411133,-0.536133,-0.59375,2,-2,6,5,2,1,14,-3,1607
-1.12689,-1.37152,-0.829846,24.0625,-34.6875,89.0625,0.411133,-0.536133,-0.59375,12,0,15,-10,-7,0,49,-10,1623
-1.23259,-1.343,-0.709522,38.875,-12.875,85.875,1.1123,-0.484863,-0.255371,-5,-1,-1,-15,4,-3,-20,-8,1641
-1.58556,-1.21026,-0.227241,126.625,-163.938,183,2.5752,-0.669434,0.0537109,-4,2,-4,-2,-6,4,-18,15,1700
-1.68638,-1.12638,-0.0697911,126.938,-192,227.875,2.87598,-0.794922,0.345215,11,-2,5,-1,-10,0,14,-8,1716
-1.73321,-1.0399,0.0355774,133.188,-175,225.875,2.84424,-0.760742,0.22168,-7,2,-4,11,3,3,-24,12,1733
-1.74822,-0.957425,0.114855,148,-161.188,211.938,2.58057,-0.205566,0.237305,-4,-1,-5,5,-2,-6,-4,-1,1751
-1.75213,-0.875853,0.185768,150.5,-163.688,208.188,2.23535,0.168457,0.112793,3,-2,-4,-2,-1,-6,-1,1,1768
-1.75761,-0.813075,0.245761,111.938,-150.813,179.813,1.82959,0.208008,0.09375,-2,0,-6,-2,6,5,-5,3,1785
-1.75761,-0.813075,0.245761,111.938,-150.813,179.813,1.82959,0.208008,0.09375,1,-3,0,1,2,0,7,-4,1803
-1.76531,-0.755342,0.297108,79.4375,-139.313,158.75,1.20654,0.129395,0.1875,-2,-6,-2,-2,0,-4,2,-3,1819
-1.76477,-0.698863,0.344221,88.8125,-135.313,155,1.05273,0.181641,0.203613,4,-2,0,0,-11,-6,-4,-1,1835
-1.75461,-0.646285,0.387338,103.75,-128,142.813,0.803711,0.227051,0.223633,-1,-5,-1,0,3,8,0,3,1852
-1.73712,-0.602712,0.425275,111.125,-112.313,117.625,0.532227,0.251465,0.228027,-3,-1,-1,-2,1,-4,0,-8,1870
-1.71757,-0.567134,0.454858,100,-88.625,98.4375,0.341309,0.451172,0.225586,3,-2,0,-4,-5,2,0,0,1887
-1.69397,-0.549287,0.472953,80.875,-64,76.75,0.140137,0.683105,0.331543,1,-1,-1,-4,-4,-2,1,1,1904
-1.69397,-0.549287,0.472953,80.875,-64,76.75,0.140137,0.683105,0.331543,-1,-2,1,1,5,1,-5,1,1922
-1.67017,-0.53836,0.480049,61.3125,-33.9375,49.9375,-0.166504,0.891113,0.391602,4,0,2,-7,-3,-3,1,-2,1939
-1.65082,-0.533689,0.478521,34.4375,-8.625,16.125,-0.510254,0.933105,0.400879,2,-5,1,-4,-2,-1,-2,-6,1956
-1.68256,-0.680519,0.403156,-107.25,73.6875,-137.25,0.642578,0.567383,0.0664063,10,-3,-5,7,-3,2,16,1,2024
-1.68256,-0.680519,0.403156,-107.25,73.6875,-137.25,0.642578,0.567383,0.0664063,-5,-3,-8,11,2,0,-21,2,2040
-1.71933,-0.750885,0.368928,-169.813,99.8125,-190.625,3.26611,0.160645,-0.374512,-6,3,-2,4,15,-14,-30,0,2057
-1.72135,-0.846282,0.293448,-160.938,190.125,-247.625,2.80859,-0.638184,0.123535,15,20,3,-17,-10,13,25,-3,2075
-1.72135,-0.846282,0.293448,-160.938,190.125,-247.625,2.80859,-0.638184,0.123535,15,20,3,-17,-10,13,25,-3,2091
-1.6388,-1.03148,0.11887,-75.1875,170.438,-239.625,3.17236,-0.839355,-0.236816,-5,0,2,1,-14,-3,8,-3,2108
-1.6388,-1.03148,0.11887,-75.1875,170.438,-239.625,3.17236,-0.839355,-0.236816,2,0,3,-1,0,9,8,-8,2125
-1.49475,-1.17857,-0.122611,-120.5,148.125,-201.563,2.59082,-0.150879,-0.141113,8,2,6,1,-12,-14,5,-11,2141
-1.49475,-1.17857,-0.122611,-120.5,148.125,-201.563,2.59082,-0.150879,-0.141113,9,2,3,-6,-9,-3,2,20,2159
-1.42076,-1.24083,-0.275881,-199.938,133.875,-195,2.58252,-0.0546875,-0.36377,-5,1,1,-4,2,0,-1,-3,2177
-1.37249,-1.29208,-0.435133,-295.25,119.625,-165.563,1.97314,-0.346191,-0.5,3,-2,0,88,-11,-8,13,-10,2195
-1.30423,-1.32423,-0.600563,-257.813,108.125,-126,1.15869,-0.811035,-0.518555,3,1,0,21,-8,-10,-2,0,2212
-1.22084,-1.33963,-0.743346,-157.875,86.375,-82.625,0.686523,-0.73877,-0.413574,0,0,1,-17,7,9,-6,1,2229
-1.18474,-1.34725,-0.809404,-69.4375,67.5,-65.8125,0.246094,-0.504395,-0.512207,-2,-1,-1,-19,4,5,1,-2,2246
-1.18397,-1.3512,-0.823006,-27,42.125,-44.5625,0.0351563,-0.446777,-0.57666,5,-1,0,-6,4,6,18,13,2262
-1.18397,-1.3512,-0.823006,-27,42.125,-44.5625,0.0351563,-0.446777,-0.57666,-3,-2,-3,-3,3,-2,-4,-8,2280
-1.41068,-1.33335,-0.552347,63.4375,-11.125,-3.8125,-0.254883,-0.509277,-0.879395,-4,-3,1,-2,-2,0,-10,1,2354
-1.53221,-1.31777,-0.418878,38.875,-22.75,22,0.106445,-0.496094,-0.96582,0,1,-3,-1,-1,-1,6,-1,2371
-1.63031,-1.29223,-0.315605,20.125,-24.6875,47.5,0.293457,-0.465332,-0.808105,-10,-2,-12,-7,0,-3,-17,8,2388
-1.63031,-1.29223,-0.315605,20.125,-24.6875,47.5,0.293457,-0.465332,-0.808105,-2,1,-1,20,5,0,-10,1,2404
-1.67021,-1.25249,-0.263938,37.25,-17.1875,69.75,0.340332,-0.722168,-0.538574,-24,-1,-17,9,6,-3,-50,20,2421
-1.68467,-1.20989,-0.233018,51.3125,-14.0625,82.0625,1.16113,-0.98877,-0.470703,-2,-9,-4,-19,-6,3,33,-15,2438
-1.71209,-1.17116,-0.175548,75.125,-71.75,100.938,2.14307,-0.962402,-0.314453,8,5,4,5,-17,-17,-6,5,2455
-1.74504,-1.10543,-0.0846308,142.063,-137.438,168.625,2.56738,-0.757813,-0.0605469,-1,-10,-1,-5,8,4,9,-6,2473
-1.76657,-1.02728,0.0178495,196,-180.813,194.125,3.12354,-0.884277,0.102539,-2,4,3,10,-6,5,-2,-1,2490
-1.76657,-1.02728,0.0178495,196,-180.813,194.125,3.12354,-0.884277,0.102539,-2,4,3,10,-6,5,-2,-1,2506
-1.77387,-0.942294,0.0977899,170.25,-172.625,213.938,3.09229,-0.746582,0.1875,7,0,3,-2,-6,2,10,-4,2523
-1.78817,-0.858721,0.15596,89.5625,-151.5,212.563,2.65088,-0.405762,0.462891,-3,0,-1,3,1,1,-2,0,2540
-1.78351,-0.781331,0.201082,108.188,-133.688,197.625,2.34766,-0.225098,0.347168,-6,-1,0,-1,4,-3,-1,-4,2557
-1.78837,-0.71148,0.235482,53.125,-113.375,180.063,2.12305,-0.0185547,0.0991211,-5,0,-2,1,-2,-2,-5,-1,2574
-1.80482,-0.653126,0.26196,-2.4375,-102.25,171.875,1.65576,0.00976563,0.194336,-1,-3,-1,6,3,0,1,-3,2591
-1.80901,-0.591035,0.290399,30.75,-113.438,173.25,1.15381,-0.0405273,0.329102,6,6,4,-4,-3,6,2,1,2608
-1.74659,-0.449345,0.369411,79.4375,-72.3125,108.375,0.392578,0.545898,0.168457,-1,-2,-2,-1,-1,-3,2,0,2673
-1.73282,-0.42732,0.382878,46.0625,-54.625,86.125,0.166992,0.703613,0.276367,0,-1,-1,-3,6,-5,-2,-3,2689
-1.72417,-0.40885,0.393348,18.875,-45.8125,62.0625,-0.101563,0.77002,0.413574,3,1,-3,0,4,-2,-1,-3,2706
-1.72417,-0.40885,0.393348,18.875,-45.8125,62.0625,-0.101563,0.77002,0.413574,4,0,-2,2,3,1,-4,-2,2723
-1.71864,-0.39936,0.398941,1.75,-28.4375,31.25,-0.259277,0.866699,0.463379,-10,-3,0,10,10,-3,-6,-2,2740
-1.71862,-0.404418,0.396014,-23.8125,0.3125,-10.6875,-0.334473,0.866211,0.460938,9,9,7,-3,-5,6,11,-1,2759
-1.72938,-0.427133,0.383683,-62.9375,32.4375,-49.3125,-0.201172,0.794434,0.421387,-3,-2,-5,-6,-1,4,6,5,2776
-1.74117,-0.47221,0.361465,-77.3125,65.1875,-89.1875,0.138672,0.648926,0.379883,-6,-5,4,-6,-11,-1,28,-9,2793
-1.75343,-0.525822,0.328735,-82.1875,104.813,-126.125,0.39502,0.571289,0.263184,2,-9,4,-5,-3,-3,1,-4,2809
-1.77186,-0.59208,0.288003,-114.688,133.688,-167.313,1.5415,0.231445,0.0332031,0,8,-7,9,11,8,-5,-7,2827
-1.77186,-0.59208,0.288003,-114.688,133.688,-167.313,1.5415,0.231445,0.0332031,-8,3,-7,-7,-3,-16,-10,6,2845
-1.78806,-0.686152,0.220815,-161.5,207.25,-232,2.95557,-0.705566,0.0703125,-1,2,-10,-5,0,-1,-5,-1,2862
-1.77845,-0.779387,0.141038,-125.5,222.813,-225.375,2.98779,-0.574707,0.167969,1,-3,7,-8,-13,10,31,-1,2880
-1.7491,-0.86288,0.0644948,-76.9375,192.625,-206.25,3.22852,-0.730957,-0.231445,-10,-7,-1,6,-4,9,1,1,2897
-1.72015,-0.938194,-0.00921337,-82.625,164.813,-191.438,2.9668,-0.558594,-0.404297,-1,5,-1,5,-14,-7,-13,4,2914
-1.69738,-1.00865,-0.0751132,-90.9375,132.75,-185.188,2.7793,-0.223633,-0.509277,2,0,3,1,0,-1,-3,1,2931
-1.8336,-1.17326,-0.171962,-248.563,58.5625,-121.125,1.35254,-0.583984,-0.663086,1,1,0,2,-1,-4,-3,-2,2992
-1.8843,-1.20412,-0.188322,-188.313,47.4375,-90.125,0.814453,-0.879883,-0.458496,-1,-6,0,3,-8,-6,-8,-4,3009
-1.8843,-1.20412,-0.188322,-188.313,47.4375,-90.125,0.814453,-0.879883,-0.458496,-1,-6,-1,3,-1,-5,1,4,3026
-1.91273,-1.21306,-0.192622,-90.375,32.8125,-63.3125,0.398926,-0.762207,-0.375,1,-5,-2,-1,9,-1,-1,-6,3044
-1.92935,-1.21628,-0.17836,-6.0625,10.5,-45.4375,0.237305,-0.565918,-0.351563,1,0,-1,-1,-4,-5,-4,-1,3061
-1.94201,-1.21269,-0.152859,36.875,-3.1875,-26.8125,0.0195313,-0.433594,-0.371094,-1,3,-2,-1,0,-6,-4,-1,3077
-1.95999,-1.20127,-0.117268,49.8125,-16.4375,-14.4375,-0.141602,-0.442871,-0.433105,1,2,-3,5,4,1,-16,1,3094
-1.97562,-1.18569,-0.083216,53.375,-14.0625,-8.8125,-0.21875,-0.484863,-0.534668,1,-1,-3,-6,-2,1,17,4,3111
-1.99184,-1.16522,-0.0528683,44.6875,-7.0625,-3.375,-0.259766,-0.594727,-0.693848,-1,-2,0,-1,1,-3,-8,-3,3127
-1.99184,-1.16522,-0.0528683,44.6875,-7.0625,-3.375,-0.259766,-0.594727,-0.693848,2,-1,-1,-10,-5,-2,21,-17,3145
-2.01102,-1.13883,-0.0286171,22.125,-3.5625,15.875,-0.0571289,-0.627441,-0.835449,-1,-3,-6,-12,-4,4,16,15,3162
-2.02547,-1.10663,-0.00916413,23.5625,-15.125,43.5625,0.293945,-0.606445,-0.810547,-6,0,-5,4,-4,-5,-40,4,3179
-2.0181,-1.0655,0.000582908,57.0625,-26.375,73.5,0.380859,-0.63623,-0.682129,-4,4,11,14,3,3,-7,1,3197
-1.97132,-1.02948,-0.018605,92.5625,5.3125,82,0.644043,-0.745117,-0.520996,-5,-2,-7,-23,-6,-3,-5,4,3214
-1.92643,-0.99557,-0.0347481,94.4375,3.3125,79.125,1.16553,-1.05664,-0.531738,5,-6,-3,-9,4,-9,18,3,3229
-1.90839,-0.941634,-0.026897,70.25,-64.375,140.938,2.62988,-0.993164,-0.279785,-8,-2,-11,11,0,0,-31,0,3249
-1.84134,-0.690008,0.0775175,108.125,-127.563,212.125,2.57813,-0.636719,0.0209961,2,0,0,-3,-4,2,-8,-3,3318
-1.82822,-0.625196,0.102903,77.0625,-114.438,187.063,2.02295,-0.455566,0.22998,-3,-1,-1,-5,-2,0,6,-2,3334
-1.81217,-0.566966,0.130663,87.125,-113.375,169.563,1.97363,-0.39209,0.135254,-1,-1,0,-8,-4,-2,11,-4,3352
-1.79981,-0.514234,0.157412,72.5,-106.938,157,1.85742,-0.175293,0.0908203,2,0,-2,6,4,3,3,2,3369
-1.79981,-0.514234,0.157412,72.5,-106.938,157,1.85742,-0.175293,0.0908203,-3,2,-3,0,2,-4,-9,2,3386
-1.7847,-0.464064,0.182358,74.0625,-99.9375,149.688,1.51123,0.0302734,0.180176,4,2,2,-3,-2,-1,4,2,3403
-1.75978,-0.417238,0.209481,102.063,-100.625,135.125,1.06299,0.246094,0.187988,-1,-4,-1,-2,-4,-1,2,-2,3420
-1.73165,-0.375359,0.242972,116.25,-111.313,116.688,0.76709,0.311523,0.152344,6,2,8,9,8,-6,-3,-2,3437
-1.70854,-0.339038,0.273897,94.9375,-99.9375,100.438,0.452148,0.453125,0.173828,4,-2,2,6,-2,0,13,-5,3454
-1.69018,-0.313454,0.29826,65.9375,-79.75,78.1875,0.0385742,0.567871,0.208008,-7,-3,-4,-17,-5,2,13,-2,3471
-1.67474,-0.29152,0.317543,37.125,-66.75,54.8125,-0.193848,0.570801,0.424805,-1,-3,-3,-3,-3,-4,-6,-1,3488
-1.67474,-0.29152,0.317543,37.125,-66.75,54.8125,-0.193848,0.570801,0.424805,-4,-3,-3,-10,-7,-2,14,4,3505
-1.66531,-0.288747,0.328349,5.875,-39.75,9.0625,-0.162109,0.756836,0.541016,0,-5,-2,-11,-4,0,10,-5,3522
-1.66092,-0.303329,0.328784,-16.1875,-7.0625,-31,-0.129395,0.947266,0.536133,-3,-2,-10,9,9,-2,-35,6,3539
-1.66489,-0.33263,0.320318,-40.625,22.375,-70.375,-0.155273,0.95752,0.435547,-2,0,2,-13,-5,-4,24,-8,3556
-1.6857,-0.374068,0.307386,-76.125,44.875,-109.375,0.027832,0.727051,0.308594,-3,-4,-9,-3,0,-2,-19,9,3573
-1.74519,-0.569008,0.223813,-114.813,120.313,-213,2.51172,0.349609,-0.0688477,13,3,13,-17,-5,-14,-5,-4,3637
-1.76213,-0.663185,0.166838,-143,180.5,-241.188,2.88281,-0.452148,0.0429688,-6,-4,1,-19,-16,-10,19,-15,3655
-1.76265,-0.756832,0.105403,-116.625,182.313,-238.188,3.09473,-0.811035,0.0395508,-2,2,-9,5,2,6,4,-2,3672
-1.74096,-0.84287,0.0435192,-65.125,166.063,-220.063,3.0249,-0.84082,-0.143066,-3,-1,1,-4,-9,6,14,-1,3689
-1.74096,-0.84287,0.0435192,-65.125,166.063,-220.063,3.0249,-0.84082,-0.143066,0,1,0,5,0,4,-9,0,3706
-1.71661,-0.921768,-0.0227084,-76.6875,154.625,-204.563,3.05518,-0.444336,-0.16748,-5,-2,-2,4,3,1,-6,-8,3723
-1.69032,-0.99237,-0.0919969,-87.4375,140.25,-185.438,3.04688,-0.248047,-0.240234,-2,-1,3,1,1,-5,-10,-9,3740
-1.68748,-1.05144,-0.15569,-147.438,114.375,-156.813,2.55518,-0.235352,-0.287109,-2,-2,1,0,-4,-4,-11,3,3757
-1.71788,-1.10254,-0.199899,-196.875,82.1875,-129.563,1.81396,-0.385254,-0.348633,0,0,0,1,-7,-3,2,0,3774
-1.75713,-1.13702,-0.231573,-192.125,60.0625,-94.125,1.17139,-0.728027,-0.397949,3,-2,3,1,-3,-1,10,-9,3791
-1.77345,-1.16189,-0.264447,-131.688,56.3125,-70.0625,0.568848,-0.715332,-0.365234,0,-1,0,4,7,-5,-8,9,3808
-1.77345,-1.16189,-0.264447,-131.688,56.3125,-70.0625,0.568848,-0.715332,-0.365234,1,-3,-2,3,4,-2,4,3,3825
-1.80101,-1.16729,-0.266572,-77.25,29.1875,-43.75,0.367676,-0.601074,-0.406738,-6,0,-2,7,3,-5,-9,-2,3842
-1.82121,-1.16327,-0.259235,-27.3125,22.125,-19.875,0.265137,-0.563965,-0.550293,3,2,-2,-4,3,1,-6,-2,3858
-1.83933,-1.14208,-0.237695,15.625,-0.6875,10.25,0.0317383,-0.676758,-0.619141,1,-2,-2,-2,1,1,8,5,3875
-1.86581,-1.11344,-0.201357,32.875,-23.3125,27.75,-0.189453,-0.546387,-0.654785,-3,-2,1,-7,-6,-2,-5,-6,3892
-1.99646,-0.949083,-0.0328753,46.3125,-39.3125,78.875,0.176758,-0.665039,-0.990723,0,0,5,-11,-11,-5,12,-2,3972
-1.98341,-0.900579,-0.0226831,75.8125,-41.0625,99,0.38623,-0.668457,-0.680176,-1,-1,13,3,-12,-7,-8,-9,3989
-1.98341,-0.900579,-0.0226831,75.8125,-41.0625,99,0.38623,-0.668457,-0.680176,-5,1,-4,-8,-2,2,-3,10,4005
-1.95994,-0.864548,-0.0176804,88.75,-35.1875,92.125,0.900391,-0.705566,-0.54248,5,-2,0,-14,6,6,9,-4,4021
-1.93711,-0.825643,0.00329702,110.938,-81.875,98.625,2.00635,-0.961914,-0.398438,15,-6,-2,-40,-22,-5,55,-13,4039
-1.90765,-0.748903,0.0326946,144.25,-131.625,186.25,2.9043,-0.905762,-0.169922,-17,-2,-23,30,20,3,-51,16,4058
-1.86041,-0.657743,0.082887,228.375,-185.188,214.875,3.28076,-1.08594,0.10498,6,3,2,-9,-4,6,28,-4,4075
-1.80368,-0.568249,0.124128,230.813,-160,223.063,2.91162,-0.943848,0.142578,2,3,0,-1,2,4,12,-3,4092
-1.78463,-0.487949,0.156848,101.688,-130.125,206.375,2.25684,-0.356445,0.414551,-2,2,-1,-1,-1,1,-5,7,4108
-1.78463,-0.487949,0.156848,101.688,-130.125,206.375,2.25684,-0.356445,0.414551,-4,-3,-5,0,8,-8,-5,-4,4125
-1.76822,-0.423187,0.180484,76.8125,-97.4375,169.375,2.01563,-0.37207,0.273926,-1,-3,-2,0,1,-5,2,-2,4142
-1.76199,-0.365971,0.198438,37.375,-78.375,151.375,2.05176,-0.199219,0.100098,0,-2,1,-1,-6,-9,-6,-3,4160
-1.7637,-0.312945,0.215133,11.1875,-73.375,140.625,1.62939,-0.050293,0.148438,0,-2,-1,1,1,-3,-8,3,4177
-1.76043,-0.266235,0.236761,23.875,-88.3125,138.625,1.16504,-0.0273438,0.17334,-1,0,0,2,-5,-2,0,-3,4194
-1.74784,-0.222034,0.26312,52.9375,-98.3125,125.75,0.825684,0.192871,0.120117,-3,-3,-2,0,3,0,-1,-4,4210
-1.73098,-0.185924,0.290918,63,-96.1875,100.125,0.601074,0.446289,0.136719,-1,-2,1,-3,-2,8,-5,-1,4228
-1.67908,-0.120221,0.362676,43.9375,-67.25,36.625,-0.234375,0.668457,0.344238,-1,1,2,-1,1,-2,-2,3,4302
-1.66286,-0.116494,0.377009,28.1875,-43.1875,-5,-0.281738,0.907715,0.436523,11,2,1,-6,0,-5,3,-4,4319
-1.64861,-0.130384,0.379048,14.25,-5.5,-46.625,-0.228516,1.01367,0.486328,-5,-3,-1,2,-11,2,-3,-2,4336
